pid,trial_index,action_time,actions,block,path,queries,reward,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trialTime,trial_type
95,14,"[9841, 11578, 13706]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['9', '1', '3', '4'], 'time': [1992, 2895, 6591, 7334]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '9', '0', '1', '5', '3', '4'], 'time': [1009, 1509, 2426, 2493, 3307, 6311, 7044]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '9', '0', '1', '5', '3', '1', '4', '1'], 'time': [1058, 2209, 2460, 3126, 6094, 6794, 6910, 7494, 7527]}, 'edge': {'target': [], 'time': []}}}","[48, 4, -2]","[443.5049998573959, 1117.8350001573563, 9838.83999986574]",1,[],46,"[None, None, None]","['', 48, 4, -2, -2, -48, -8, 2, -2, 24, 8, -2, -4]",497739,[],mouselab-mdp
95,15,"[7830, 8821, 10869]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['5', '1', '9', '7', '8'], 'time': [1305, 2531, 3490, 5043, 5874]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '0', '1', '9', '9', '7', '8'], 'time': [465, 1899, 2014, 3016, 3198, 4750, 5332]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '1', '9', '9', '7', '8'], 'time': [1882, 1922, 2781, 3065, 3683, 5217, 6033]}, 'edge': {'target': [], 'time': []}}}","[24, 8, -2]","[1229.360000230372, 1624.6199999004602, 7827.919999603182]",1,[],25,"[None, None, None]","['', -48, -8, 4, 2, 24, 8, -2, -2, -24, 4, 4, 4]",511074,[],mouselab-mdp
95,16,"[11511, 12614, 14015]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['5', '1', '9', '12'], 'time': [1644, 3116, 4211, 7236]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '5', '1', '9', '12', '10', '11'], 'time': [1138, 1386, 2670, 3905, 6506, 7922, 8106]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '5', '1', '9', '12', '10', '11', '9'], 'time': [1154, 2403, 3872, 4403, 7455, 7972, 9457, 10240]}, 'edge': {'target': [], 'time': []}}}","[24, -8, 4]","[485.76500033959746, 1552.7550000697374, 11505.954999942333]",1,[],16,"[None, None, None]","['', -48, -8, -4, -2, -24, -8, -4, 2, 24, -8, 2, 4]",527386,[],mouselab-mdp
95,17,"[6368, 7312, 9209]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['1', '3', '4'], 'time': [1607, 3229, 4005]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '2', '3', '2', '4', '2'], 'time': [995, 1194, 2728, 2844, 3617, 3644, 4262]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '1', '2', '3', '2', '4', '2', '3'], 'time': [1010, 1877, 2677, 2746, 3612, 3630, 4229, 4313, 4359]}, 'edge': {'target': [], 'time': []}}}","[48, 4, -2]","[587.6000002026558, 901.7050000838935, 6365.6699997372925]",1,[],47,"[None, None, None]","['', 48, 4, -2, -4, 24, -8, -2, 4, 48, -4, 4, 4]",540386,[],mouselab-mdp
95,18,"[12151, 12983, 14655]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['9', '5', '1', '11', '12'], 'time': [4965, 6500, 7365, 9293, 10277]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['7', '6', '5', '0', '10', '9', '0', '5', '1', '0', '12', '10', '11', '12'], 'time': [510, 577, 626, 4344, 4611, 4762, 6061, 6242, 7112, 8299, 8377, 8730, 8812, 10064]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['7', '6', '5', '0', '10', '9', '0', '5', '5', '1', '5', '0', '12', '10', '11', '9', '12'], 'time': [544, 594, 4328, 4360, 4694, 5158, 6096, 6695, 6959, 7563, 8231, 8314, 8696, 8764, 9463, 9546, 10464]}, 'edge': {'target': [], 'time': []}}}","[24, 8, 4]","[444.7900000959635, 1379.1649998165667, 12149.329999927431]",1,[],31,"[None, None, None]","['', -48, -4, -2, 4, -24, -4, 4, 4, 24, 8, -2, 4]",556346,[],mouselab-mdp
95,19,"[11043, 12203, 13747]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '5', '7', '8'], 'time': [5739, 6824, 8712, 9514]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '1', '5', '5', '7', '8'], 'time': [4183, 5249, 5516, 6064, 6499, 8316, 9217]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '1', '5', '5', '5', '7', '8'], 'time': [5232, 5281, 5998, 6096, 7032, 8233, 8918, 9700]}, 'edge': {'target': [], 'time': []}}}","[48, -8, 2]","[335.1599997840822, 1173.024999909103, 11040.874999947846]",1,[],38,"[None, None, None]","['', -48, 4, 2, 2, 48, -8, -4, 2, 48, -4, 2, 4]",568066,[],mouselab-mdp
95,20,"[7986, 8914, 10522]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '8', '7'], 'time': [1864, 3063, 3896, 5399, 6310]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '9', '0', '1', '5', '5', '8', '6', '7', '7'], 'time': [1376, 1458, 2559, 2842, 3308, 3558, 5142, 5813, 5861, 6087]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '9', '0', '1', '5', '5', '8', '8', '6', '7', '7'], 'time': [1391, 2041, 2576, 3261, 3340, 4076, 5643, 5809, 5844, 5926, 6461]}, 'edge': {'target': [], 'time': []}}}","[48, -4, 4]","[664.9650000035763, 1041.8750001117587, 7983.3499998785555]",1,[],43,"[None, None, None]","['', -24, -4, 2, -4, 48, -4, 4, -2, -24, 4, 2, -4]",586890,[],mouselab-mdp
95,21,"[10554, 11386, 12818]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '5', '9', '8', '7'], 'time': [2008, 2817, 3655, 7375, 8775]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '6', '1', '5', '5', '9', '8', '6', '7'], 'time': [419, 758, 1819, 2304, 2551, 3286, 5802, 8237, 8288]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '6', '1', '5', '5', '9', '8', '6', '7'], 'time': [484, 1482, 2200, 2352, 3019, 3784, 7555, 8254, 8936]}, 'edge': {'target': [], 'time': []}}}","[-24, 8, 2]","[434.30500011891127, 1105.6450000032783, 10548.52499999106]",1,[],-19,"[None, None, None]","['', -48, 4, -4, -4, -24, 8, -4, 2, -48, -8, 4, -2]",605418,[],mouselab-mdp
95,22,"[6485, 7260, 8789]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['5', '7', '8'], 'time': [2155, 4058, 5010]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '5', '8', '6', '7', '6', '8'], 'time': [1563, 1583, 2481, 3563, 3799, 4530, 4553]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '8', '6', '7', '6', '8'], 'time': [1581, 2345, 3496, 3614, 4266, 4549, 5215]}, 'edge': {'target': [], 'time': []}}}","[48, 4, 2]","[330.0850000232458, 926.5749999321997, 6480.615000240505]",1,[],51,"[None, None, None]","['', 24, 8, -4, -2, 48, 4, 2, -4, 48, 4, 2, -2]",618722,[],mouselab-mdp
95,23,"[6529, 7457, 9201]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['1', '4', '3'], 'time': [1799, 3702, 4845]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '4', '2', '3'], 'time': [1070, 1405, 3271, 4222, 4357]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '1', '4', '2', '3'], 'time': [1101, 1989, 3156, 4189, 4289, 5006]}, 'edge': {'target': [], 'time': []}}}","[48, -8, 4]","[277.68500009551644, 1024.1049998439848, 6523.485000245273]",1,[],41,"[None, None, None]","['', 48, -8, 4, -4, 48, -4, -4, -2, 48, 8, -4, 2]",633993,[],mouselab-mdp
95,24,"[14743, 15551, 17079]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '12', '7'], 'time': [3277, 4524, 5156, 10504, 11864]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['2', '10', '9', '1', '5', '12', '6', '7'], 'time': [2155, 2204, 2587, 4189, 4902, 7970, 11356, 11654]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['2', '10', '9', '1', '5', '12', '6', '7'], 'time': [2171, 2455, 3688, 4735, 5352, 10705, 11371, 12039]}, 'edge': {'target': [], 'time': []}}}","[24, -8, 2]","[431.64500035345554, 1238.8949999585748, 14740.185000002384]",1,[],13,"[None, None, None]","['', -24, -4, -2, -4, 24, -8, 2, -4, 24, -8, -4, -2]",645001,[],mouselab-mdp
95,25,"[6153, 7345, 8209]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['5', '7', '8'], 'time': [2183, 3861, 4669]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '0', '0', '5', '0', '6', '7', '8'], 'time': [902, 1117, 1169, 1367, 2701, 3036, 3285, 4366]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '0', '5', '0', '5', '6', '7', '8'], 'time': [1034, 1136, 1301, 2368, 2969, 3019, 3183, 4053, 4869]}, 'edge': {'target': [], 'time': []}}}","[48, -8, 2]","[307.9499998129904, 1030.100000090897, 6150.795000139624]",1,[],39,"[None, None, None]","['', -48, 8, -2, -2, 48, -8, 2, -4, -48, -8, 4, 4]",656329,[],mouselab-mdp
95,26,"[9284, 10156, 11620]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '9', '5', '7', '8'], 'time': [1330, 2665, 4105, 6257, 7065]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '5', '1', '5', '9', '5', '6', '7', '8'], 'time': [848, 914, 1048, 1550, 2466, 3716, 5416, 5582, 6765]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '5', '1', '5', '9', '5', '6', '7', '8'], 'time': [865, 965, 1532, 1581, 2850, 4281, 5535, 6416, 7233]}, 'edge': {'target': [], 'time': []}}}","[24, 4, -2]","[689.625000115484, 370.6450001336634, 9281.090000178665]",1,[],21,"[None, None, None]","['', -48, 8, -2, -4, 24, 4, -2, -2, -24, 8, -4, 2]",676058,[],mouselab-mdp
95,27,"[7966, 8830, 10222]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['1', '5', '7', '8'], 'time': [1660, 3044, 5434, 6403]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '5', '1', '5', '7', '6', '8'], 'time': [890, 938, 1225, 2706, 4440, 5807, 5873]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '1', '5', '5', '7', '6', '8'], 'time': [922, 954, 1855, 3289, 4190, 5674, 5840, 6590]}, 'edge': {'target': [], 'time': []}}}","[48, -8, -2]","[369.6349998936057, 938.9750002883375, 7963.255000300705]",1,[],34,"[None, None, None]","['', 24, -8, 2, 4, 48, -8, -2, -2, -24, -4, 2, 4]",686617,[],mouselab-mdp
95,28,"[7949, 8741, 9925]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '7', '8'], 'time': [1379, 2745, 3610, 5434, 6466]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '9', '0', '1', '5', '5', '6', '7', '6', '8'], 'time': [756, 1024, 2341, 2425, 2942, 3274, 5075, 5156, 5643, 5777]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '9', '0', '1', '5', '5', '6', '7', '6', '8'], 'time': [808, 1540, 2359, 2907, 2958, 3788, 5106, 5610, 5677, 6697]}, 'edge': {'target': [], 'time': []}}}","[24, -4, 2]","[371.1500000208616, 894.1300003789365, 7945.600000210106]",1,[],17,"[None, None, None]","['', -24, -4, 4, -2, 24, -4, 2, -4, -48, -4, 4, -4]",700217,[],mouselab-mdp
95,29,"[23948, 24836, 26612]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['5', '9', '1', '7', '3', '4', '11'], 'time': [2138, 3354, 4320, 9729, 11513, 12424, 13297]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '5', '5', '0', '9', '0', '1', '6', '7', '3', '2', '4', '11', '12', '12', '12'], 'time': [1681, 1732, 1847, 2966, 2999, 3931, 4148, 8599, 8852, 10884, 12002, 12235, 12835, 13902, 16936, 18738]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '5', '0', '9', '0', '1', '5', '6', '7', '3', '2', '4', '11', '12', '12', '12'], 'time': [1714, 1763, 2366, 2983, 3532, 3949, 4497, 4548, 8733, 10600, 11918, 12018, 12619, 13487, 16136, 18320, 22273]}, 'edge': {'target': [], 'time': []}}}","[-48, 8, 2]","[296.3100001215935, 681.0150002129376, 23943.884999956936]",1,[],-45,"[None, None, None]","['', -48, 4, -2, -4, -48, -4, -2, -4, -48, 8, 2, 2]",712761,[],mouselab-mdp
95,30,"[14653, 15484, 16812]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['9', '5', '1', '7', '8', '12', '4'], 'time': [1666, 3361, 4377, 6474, 8426, 11665, 12811]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '5', '5', '1', '7', '6', '8', '12', '4', '4', '0'], 'time': [1208, 2927, 3074, 3958, 6210, 6708, 7159, 9527, 12328, 12629, 13076]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '5', '5', '1', '5', '5', '7', '6', '8', '12', '9', '4', '4', '1', '0', '8'], 'time': [1874, 2974, 3541, 4592, 4641, 5875, 6676, 6741, 8626, 11845, 12278, 12379, 12962, 13045, 13109, 13447]}, 'edge': {'target': [], 'time': []}}}","[24, -4, 4]","[394.46999970823526, 1271.6799997724593, 14649.66499991715]",1,[],17,"[None, None, None]","['', 24, 4, -4, -4, 24, -4, -2, 4, 24, -8, -4, 2]",724849,[],mouselab-mdp
95,31,"[8195, 9042, 10594]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['9', '1', '5', '7', '8'], 'time': [1329, 2599, 3592, 5664, 6519]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '0', '0', '9', '0', '0', '1', '5', '5', '8', '8', '6', '7', '6', '8'], 'time': [846, 880, 978, 1027, 2178, 2211, 2276, 2811, 3230, 3797, 4947, 5014, 5335, 5882, 6164]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '0', '9', '0', '0', '1', '5', '5', '8', '8', '6', '7', '6', '8'], 'time': [862, 910, 996, 1495, 2194, 2227, 2742, 2845, 3763, 3815, 4981, 5147, 5847, 5895, 6697]}, 'edge': {'target': [], 'time': []}}}","[48, 4, -2]","[337.8550000488758, 832.4850001372397, 8192.495000083]",1,[],45,"[None, None, None]","['', 24, 8, 2, 4, 48, 4, -4, -2, -48, 8, 2, -2]",754993,[],mouselab-mdp
95,32,"[10349, 11284, 13436]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['5', '1', '4', '3', '9'], 'time': [1275, 2653, 4809, 5577, 7489]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '5', '1', '0', '4', '2', '3', '7', '9', '9', '8', '2'], 'time': [796, 962, 1760, 2962, 4247, 5264, 5296, 5848, 6982, 7265, 7766, 8481]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '5', '1', '0', '4', '2', '3', '7', '9', '9', '8', '5', '1', '2'], 'time': [830, 1496, 1728, 2811, 2996, 5248, 5282, 5782, 5882, 6998, 7698, 7782, 8265, 8349, 8968]}, 'edge': {'target': [], 'time': []}}}","[48, 4, -4]","[343.1600001640618, 1060.0749999284744, 10344.885000027716]",1,[],43,"[None, None, None]","['', 48, 4, -4, -4, -24, -8, 2, 2, 24, -4, 4, -2]",774009,[],mouselab-mdp
95,33,"[7163, 8114, 9563]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['5', '7', '8'], 'time': [2200, 3903, 5480]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '6', '7', '8'], 'time': [1599, 3414, 3466, 4432]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '6', '7', '8'], 'time': [2398, 3431, 4081, 5682]}, 'edge': {'target': [], 'time': []}}}","[48, -4, 2]","[434.16499998420477, 1652.8699998743832, 7157.274999655783]",1,[],43,"[None, None, None]","['', -24, 4, 2, 2, 48, -4, 2, -4, -48, 8, -2, 4]",786473,[],mouselab-mdp
95,34,"[10550, 11966, 13790]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['5', '1', '9', '11', '12'], 'time': [1627, 2946, 3842, 7978, 8735]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '5', '1', '0', '9', '10', '11', '10', '12'], 'time': [1025, 1274, 2308, 3159, 3425, 7627, 7762, 8195, 8248]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '5', '1', '0', '9', '10', '11', '10', '12'], 'time': [1058, 1791, 3124, 3175, 4093, 7661, 8161, 8229, 8911]}, 'edge': {'target': [], 'time': []}}}","[48, 8, -2]","[445.31000033020973, 943.1349998340011, 10546.360000036657]",1,[],49,"[None, None, None]","['', -48, 4, 2, -4, -48, 8, -4, -4, 48, 8, -2, -2]",802217,[],mouselab-mdp
96,0,"[17252, 18357, 19073]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['1', '5', '9', '10', '12', '11', '4', '2', '3', '7', '6', '8'], 'time': [4958, 5641, 6214, 6539, 6849, 7204, 7654, 7917, 8244, 8643, 9326, 9585]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['12', '1', '0', '1', '5', '0', '9', '10', '12', '11', '4', '2', '3', '7', '6', '8'], 'time': [1178, 1378, 4578, 4795, 5478, 5845, 6095, 6462, 6796, 7079, 7478, 7811, 8112, 8511, 8828, 9511]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['12', '1', '0', '1', '5', '0', '9', '10', '12', '10', '11', '4', '2', '3', '7', '6', '8', '6', '1', '0'], 'time': [1195, 3483, 4695, 5411, 5828, 5878, 6428, 6729, 6978, 7045, 7361, 7778, 8078, 8445, 8811, 9461, 9744, 11695, 21095, 21145]}, 'edge': {'target': [], 'time': []}}}","[48, 4, -2]","[49446.86500006355, 14806.190000032075, 26562.544999993406]",1,0,38,"[None, None, None]","['', 48, 4, -2, -4, 24, -8, -2, 4, 48, -4, 4, 4]",49449,[],mouselab-mdp
96,1,"[11696, 12333, 13004]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['12', '9', '10', '11', '1', '2', '4', '3', '5', '7', '6', '8'], 'time': [4986, 5324, 5689, 6203, 6684, 7064, 7358, 7832, 8307, 8603, 8904, 9177]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['12', '9', '10', '11', '1', '2', '4', '3', '5', '7', '6', '8'], 'time': [4837, 5237, 5537, 5887, 6503, 6970, 7237, 7587, 8087, 8470, 8787, 9070]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['12', '9', '10', '11', '1', '2', '4', '2', '3', '5', '7', '6', '8', '6', '5'], 'time': [5137, 5487, 5853, 6453, 6903, 7203, 7520, 7570, 7953, 8437, 8753, 9037, 9337, 9870, 14170]}, 'edge': {'target': [], 'time': []}}}","[48, 8, 2]","[7600.525000016205, 17250.585000030696, 612.0249999221414]",1,1.52,46,"[None, None, None]","['', 48, 8, 2, 2, 48, -8, 4, 4, 48, -4, 4, 4]",64258,[],mouselab-mdp
96,2,"[6432, 7009, 7559]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['9', '12', '10', '11', '1', '2', '4', '3', '5', '8', '6', '7'], 'time': [1112, 1434, 1771, 2076, 2481, 2784, 3074, 3490, 3874, 4170, 4434, 4669]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '12', '10', '11', '1', '2', '4', '3', '5', '8', '6', '7'], 'time': [848, 1281, 1598, 1914, 2264, 2647, 2931, 3314, 3681, 4065, 4331, 4581]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '12', '10', '11', '1', '2', '4', '2', '3', '5', '8', '6', '7'], 'time': [1231, 1565, 1881, 2197, 2614, 2898, 3248, 3298, 3615, 3998, 4282, 4548, 4798]}, 'edge': {'target': [], 'time': []}}}","[24, 8, -2]","[225.7150000659749, 11694.714999990538, 146.07999997679144]",1,[],18,"[None, None, None]","['', -48, -8, 4, 2, 24, 8, -2, -2, -24, 4, 4, 4]",93076,[],mouselab-mdp
96,3,"[6943, 7890, 8465]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['9', '12', '10', '11', '1', '2', '4', '3', '5', '7', '6', '8'], 'time': [781, 1120, 1425, 1734, 2079, 2395, 2794, 3124, 3649, 4360, 4639, 4887]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '12', '10', '11', '1', '2', '4', '3', '5', '7', '7', '6', '8'], 'time': [664, 997, 1281, 1581, 1914, 2264, 2548, 2997, 3498, 3798, 3997, 4531, 4781]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '12', '10', '11', '1', '2', '4', '2', '3', '5', '7', '7', '6', '8', '8'], 'time': [914, 1248, 1548, 1847, 2214, 2514, 2915, 2965, 3264, 3764, 3864, 4497, 4748, 5014, 9465]}, 'edge': {'target': [], 'time': []}}}","[24, -8, 2]","[182.99999996088445, 6429.839999997057, 76.95999997667968]",1,[],6,"[None, None, None]","['', 24, -8, 2, -4, -48, 8, 4, -4, -24, -4, 4, -4]",100678,[],mouselab-mdp
96,4,"[8888, 9493, 10090]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['9', '12', '10', '11', '1', '2', '4', '3', '5', '8', '6', '7'], 'time': [1817, 2201, 2528, 3048, 3480, 3806, 4161, 4514, 4852, 5184, 5510, 5789]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '12', '10', '11', '1', '2', '4', '3', '5', '8', '6', '7'], 'time': [1681, 2098, 2364, 2697, 3281, 3664, 3981, 4364, 4731, 5047, 5381, 5697]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '12', '10', '11', '1', '2', '4', '2', '3', '5', '8', '6', '7'], 'time': [1947, 2347, 2647, 3214, 3614, 3948, 4281, 4331, 4647, 4997, 5347, 5664, 5931]}, 'edge': {'target': [], 'time': []}}}","[-48, 8, 4]","[60.03500008955598, 6941.984999924898, 457.82500004861504]",1,[],-48,"[None, None, None]","['', -48, -8, 4, -2, -48, 8, -4, -4, -48, 8, -2, 4]",122641,[],mouselab-mdp
