,success,trial_type,time_elapsed,internal_node_id,view_history,rt,questions,responses,correct,name,reverse_coded,question_id,revealed_states,state_rewards,trial_id,block,trial_index,score,simulation_mode,rewards,path,actions,action_times,queries,displayed_time,trial_time,pid,button_pressed,run,stimulus,browser,platform,language,cond,counterbalance,codeversion,beginhit,beginexp,endhit,bonus,status,mode,DEPTH,COST,MIN_TIME,inspectCost,startTime,bonusRate,variance,branching,first_trial,colors,color_names,final_bonus,displayed_bonus,CODE,time_diff,num_nodes,num_early,num_middle,num_late,num_clicks
984,,mouselab-mdp,491902.0,0.0-4.0-1.0-24.0,,"[2684, 110, 292]",,,,,,,[],"['', -4, -8, -48, 24, 2, -8, -48, 48, 2, -8, -24, 24]",-3537338363954667840,test,24.0,39.0,"[None, None, None]","[2, -8, 48]","['5', '6', '8']","['right', 'right', 'down']","[3217, 3841, 4639]","{'click': {'edge': {'target': [], 'time': []}, 'state': {'target': ['5', '6', '8'], 'time': [998, 1330, 1817]}}, 'mouseout': {'edge': {'target': [], 'time': []}, 'state': {'target': [], 'time': []}}, 'mouseover': {'edge': {'target': [], 'time': []}, 'state': {'target': [], 'time': []}}}",8.53,9059.0,1632,,QuestPilot2,,chrome,macos,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-24,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.73,3.73,walrus,54.03333333333333,3,1,1,1,3
985,,mouselab-mdp,502109.0,0.0-4.0-1.0-25.0,,"[3246, 108, 332]",,,,,,,[],"['', 4, -4, 24, -24, -2, -4, -24, -24, 2, -4, 48, 24]",1598574912455297978,test,25.0,43.0,"[None, None, None]","[2, -4, 48]","['9', '10', '11']","['left', 'left', 'up']","[3956, 4567, 5408]","{'click': {'edge': {'target': [], 'time': []}, 'state': {'target': ['9', '10', '11'], 'time': [1973, 2401, 2710]}}, 'mouseout': {'edge': {'target': [], 'time': []}, 'state': {'target': [], 'time': []}}, 'mouseover': {'edge': {'target': [], 'time': []}, 'state': {'target': [], 'time': []}}}",9.71,10178.0,1632,,QuestPilot2,,chrome,macos,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-24,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.73,3.73,walrus,54.03333333333333,3,1,1,1,3
986,,mouselab-mdp,512582.0,0.0-4.0-1.0-26.0,,"[5886, 9, 17]",,,,,,,[],"['', 2, -4, 48, -48, 2, -8, 24, -24, -4, -8, 24, -24]",-8977351099475698878,test,26.0,39.0,"[None, None, None]","[2, -4, 48]","['1', '2', '3']","['up', 'up', 'right']","[6763, 7276, 7819]","{'click': {'edge': {'target': [], 'time': []}, 'state': {'target': ['9', '10', '12', '11', '1', '2', '3'], 'time': [1353, 2724, 3186, 3786, 4345, 4694, 5568]}}, 'mouseout': {'edge': {'target': [], 'time': []}, 'state': {'target': [], 'time': []}}, 'mouseover': {'edge': {'target': [], 'time': []}, 'state': {'target': [], 'time': []}}}",9.88,10443.0,1632,,QuestPilot2,,chrome,macos,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-24,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.73,3.73,walrus,54.03333333333333,7,2,2,3,7
987,,mouselab-mdp,521703.0,0.0-4.0-1.0-27.0,,"[5155, 74, 169]",,,,,,,[],"['', 4, 8, 48, 48, -4, -8, -48, 24, 4, 8, 24, 24]",-5736556951088810154,test,27.0,53.0,"[None, None, None]","[4, 8, 48]","['1', '2', '3']","['up', 'up', 'right']","[5835, 6423, 7117]","{'click': {'edge': {'target': [], 'time': []}, 'state': {'target': ['6', '5', '7', '8', '1', '2', '3'], 'time': [1495, 1950, 2387, 3003, 4017, 4390, 4738]}}, 'mouseout': {'edge': {'target': [], 'time': []}, 'state': {'target': [], 'time': []}}, 'mouseover': {'edge': {'target': [], 'time': []}, 'state': {'target': [], 'time': []}}}",8.68,9094.0,1632,,QuestPilot2,,chrome,macos,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-24,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.73,3.73,walrus,54.03333333333333,7,2,2,3,7
988,,mouselab-mdp,530906.0,0.0-4.0-1.0-28.0,,"[5566, 197, 306]",,,,,,,[],"['', -4, -4, -48, 24, 4, 4, 48, -24, 4, -4, 48, 24]",1518845473617230857,test,28.0,49.0,"[None, None, None]","[4, 4, 48]","['5', '6', '7']","['right', 'right', 'up']","[6230, 6940, 7749]","{'click': {'edge': {'target': [], 'time': []}, 'state': {'target': ['1', '2', '4', '3', '5', '6', '7'], 'time': [1154, 1657, 2880, 3425, 3966, 4340, 5176]}}, 'mouseout': {'edge': {'target': [], 'time': []}, 'state': {'target': [], 'time': []}}, 'mouseover': {'edge': {'target': [], 'time': []}, 'state': {'target': [], 'time': []}}}",8.66,9175.0,1632,,QuestPilot2,,chrome,macos,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-24,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.73,3.73,walrus,54.03333333333333,7,2,2,3,7
989,,mouselab-mdp,550426.0,0.0-4.0-1.0-29.0,,"[15368, 163, 225]",,,,,,,[],"['', -2, 4, -24, 24, -4, 8, -24, -48, -4, -8, 24, 24]",3023589674777612464,test,29.0,14.0,"[None, None, None]","[-2, 4, 24]","['1', '2', '4']","['up', 'up', 'left']","[16136, 16788, 17534]","{'click': {'edge': {'target': [], 'time': []}, 'state': {'target': ['6', '5', '8', '7', '1', '2', '4', '3', '9', '10', '11', '12'], 'time': [1608, 2101, 2628, 3204, 4176, 4606, 5173, 5830, 6567, 7029, 7419, 8399]}}, 'mouseout': {'edge': {'target': [], 'time': []}, 'state': {'target': [], 'time': []}}, 'mouseover': {'edge': {'target': [], 'time': []}, 'state': {'target': [], 'time': []}}}",18.04,19494.0,1632,,QuestPilot2,,chrome,macos,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-24,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.73,3.73,walrus,54.03333333333333,12,3,3,6,12
990,,mouselab-mdp,428644.0,0.0-4.0-1.0-0.0,,"[62579, 645, 631]",,,,,,,[],"['', 2, 4, -24, 48, -2, -8, 48, 24, 4, 8, -48, -48]",-2597539031851427286,training,0.0,42.0,"[None, None, None]","[2, 4, 48]","['1', '2', '4']","['up', 'up', 'left']","[67101, 68249, 69368]","{'click': {'state': {'target': ['9', '10', '1', '5', '2', '6', '8', '7', '3', '4', '11', '12'], 'time': [13547, 15364, 38555, 40218, 42771, 46443, 49138, 50643, 52275, 53050, 59484, 60891]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",69.89,72709.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,12,3,3,6,12
991,,mouselab-mdp,453203.0,0.0-4.0-1.0-1.0,,"[17330, 175, 208]",,,,,,,[],"['', 4, 8, 24, 48, -4, -8, -24, -24, 4, -4, 24, 48]",-6519267732573937633,training,1.0,49.0,"[None, None, None]","[4, 8, 48]","['1', '2', '4']","['up', 'up', 'left']","[19707, 20386, 21086]","{'click': {'state': {'target': ['9', '10', '12', '11', '1', '2', '4', '3', '5', '6', '7'], 'time': [5780, 6667, 7316, 8324, 9140, 9661, 10045, 10660, 11364, 11852, 12636]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",21.58,24526.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,11,3,3,5,11
992,,mouselab-mdp,483903.0,0.0-4.0-1.0-2.0,,"[24315, 210, 229]",,,,,,,[],"['', -2, 8, 48, 24, 4, 8, 48, 48, -4, 4, 24, 24]",806716957540588652,training,2.0,49.0,"[None, None, None]","[4, 8, 48]","['5', '6', '8']","['right', 'right', 'down']","[26805, 27515, 28235]","{'click': {'state': {'target': ['9', '10', '12', '11', '1', '2', '3', '4', '5', '6', '8'], 'time': [3819, 4707, 5443, 9164, 10411, 11339, 12083, 12915, 16971, 17779, 18379]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",28.74,30665.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,11,3,3,5,11
993,,mouselab-mdp,526591.0,0.0-4.0-1.0-3.0,,"[35460, 728, 1158]",,,,,,,[],"['', -2, 8, -24, 48, 2, 4, -48, 24, 4, -4, 48, 48]",3761354316659213714,training,3.0,45.0,"[None, None, None]","[-2, 8, 48]","['1', '2', '4']","['up', 'up', 'left']","[37170, 38397, 40047]","{'click': {'state': {'target': ['9', '1', '5', '10', '2', '6', '12', '4', '8'], 'time': [2844, 10684, 11915, 14859, 18044, 18916, 21074, 23035, 24506]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",40.54,42657.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,9,3,3,3,9
994,,mouselab-mdp,550331.0,0.0-4.0-1.0-4.0,,"[18437, 169, 145]",,,,,,,[],"['', 4, -4, -48, 48, -4, 8, 48, -24, 2, 4, 24, 48]",-8591125776345143645,training,4.0,45.0,"[None, None, None]","[2, 4, 48]","['9', '10', '12']","['left', 'left', 'down']","[20058, 20718, 21378]","{'click': {'state': {'target': ['9', '1', '5', '10', '2', '6', '12', '3', '8'], 'time': [2482, 3066, 3818, 4779, 5698, 6491, 7498, 8691, 14986]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",21.87,23708.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,9,3,3,3,9
995,,mouselab-mdp,578941.0,0.0-4.0-1.0-5.0,,"[22928, 116, 158]",,,,,,,[],"['', -2, 4, -24, 48, -2, 4, -24, 48, 4, -8, 24, 48]",336485828046445828,training,5.0,41.0,"[None, None, None]","[-2, 4, 48]","['5', '6', '8']","['right', 'right', 'down']","[24325, 24934, 25594]","{'click': {'state': {'target': ['9', '1', '5', '10', '6', '2', '12', '4', '8'], 'time': [3900, 4477, 5092, 5916, 7884, 8700, 9333, 11020, 12460]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",26.09,28584.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,9,3,3,3,9
996,,mouselab-mdp,604551.0,0.0-4.0-1.0-6.0,,"[20788, 53, 112]",,,,,,,[],"['', 2, -8, 24, 48, 4, 4, 48, 48, 2, -8, -48, -48]",7007154183592665262,training,6.0,47.0,"[None, None, None]","[4, 4, 48]","['5', '6', '8']","['right', 'right', 'down']","[22083, 22633, 23243]","{'click': {'state': {'target': ['9', '1', '5', '6', '10', '2', '12', '4', '8'], 'time': [2383, 2864, 3399, 4391, 5175, 6208, 7271, 9496, 11385]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",23.73,25573.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,9,3,3,3,9
997,,mouselab-mdp,658132.0,0.0-4.0-1.0-7.0,,"[39517, 118, 251]",,,,,,,[],"['', 2, 4, 24, 24, -4, -8, 24, 48, -4, -4, -24, -24]",779405771340628543,training,7.0,25.0,"[None, None, None]","[-4, -8, 48]","['5', '6', '8']","['right', 'right', 'down']","[40642, 41260, 42011]","{'click': {'state': {'target': ['9', '1', '5', '10', '6', '2', '12', '4', '8', '11', '3'], 'time': [2813, 3253, 3917, 5300, 6261, 6980, 10428, 11861, 14284, 25102, 28628]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",42.51,53550.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,11,3,3,5,11
998,,mouselab-mdp,696042.0,0.0-4.0-1.0-8.0,,"[31836, 122, 155]",,,,,,,[],"['', -4, -4, 48, -48, -2, -8, 48, 48, -4, -4, -48, 48]",7160689332333860190,training,8.0,32.0,"[None, None, None]","[-4, -4, 48]","['9', '10', '12']","['left', 'left', 'down']","[34334, 34953, 35603]","{'click': {'state': {'target': ['9', '10', '1', '5', '6', '2', '12', '4'], 'time': [5578, 7699, 10163, 10795, 11747, 14955, 16715, 18083]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",36.1,37883.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,8,3,3,2,8
999,,mouselab-mdp,720672.0,0.0-4.0-1.0-9.0,,"[19793, 11, 74]",,,,,,,[],"['', 4, -4, 24, 24, 4, 4, 48, -48, 4, -8, -24, 48]",8695590532405198654,training,9.0,47.0,"[None, None, None]","[4, 4, 48]","['5', '6', '7']","['right', 'right', 'up']","[21174, 21684, 22264]","{'click': {'state': {'target': ['9', '1', '5', '10', '6', '2', '12', '8', '7'], 'time': [3166, 3958, 4581, 5606, 6750, 7541, 8711, 12991, 18646]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",22.76,24603.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,9,3,3,3,9
1000,,mouselab-mdp,740042.0,0.0-4.0-1.0-10.0,,"[15025, 135, 70]",,,,,,,[],"['', -2, 4, 48, -48, 4, -8, 48, 24, -2, -8, 24, 48]",-4507891731722671583,training,10.0,42.0,"[None, None, None]","[-2, 4, 48]","['1', '2', '3']","['up', 'up', 'right']","[16390, 17020, 17589]","{'click': {'state': {'target': ['9', '10', '1', '2', '5', '6', '4', '3'], 'time': [3533, 4172, 4780, 5164, 5804, 6284, 12660, 13732]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",18.09,19340.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,8,3,3,2,8
1001,,mouselab-mdp,778156.0,0.0-4.0-1.0-11.0,,"[33819, 26, 202]",,,,,,,[],"['', 2, 4, -24, 24, 4, -8, -48, 48, 2, 4, -48, -24]",-6749536114215069364,training,11.0,32.0,"[None, None, None]","[4, -8, 48]","['5', '6', '8']","['right', 'right', 'down']","[34867, 35384, 36094]","{'click': {'state': {'target': ['9', '10', '1', '2', '5', '6', '4', '3', '12', '11', '7', '8'], 'time': [2098, 2921, 3529, 4354, 4986, 5322, 7723, 16530, 17690, 18889, 24418, 25185]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",36.59,38084.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,12,3,3,6,12
1002,,mouselab-mdp,800856.0,0.0-4.0-1.0-12.0,,"[18193, 176, 129]",,,,,,,[],"['', -2, 8, -24, 48, 2, 4, -48, 48, -2, 4, -24, -48]",-6593666887814381482,training,12.0,47.0,"[None, None, None]","[2, 4, 48]","['5', '6', '8']","['right', 'right', 'down']","[19604, 20274, 20894]","{'click': {'state': {'target': ['9', '10', '1', '2', '5', '6', '8'], 'time': [2444, 3212, 3812, 4268, 4844, 5292, 17004]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",21.4,22674.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,7,3,3,1,7
1003,,mouselab-mdp,819646.0,0.0-4.0-1.0-13.0,,"[13884, 74, 78]",,,,,,,[],"['', -2, 8, 24, 48, 2, 4, -24, 24, 4, 8, 48, 24]",2790125680448452122,training,13.0,52.0,"[None, None, None]","[4, 8, 48]","['9', '10', '11']","['left', 'left', 'up']","[15313, 15883, 16453]","{'click': {'state': {'target': ['1', '9', '5', '10', '12', '2', '6', '11'], 'time': [2632, 3479, 3918, 4847, 7199, 9495, 10407, 13270]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",16.95,18762.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,8,3,3,2,8
1004,,mouselab-mdp,850796.0,0.0-4.0-1.0-14.0,,"[26913, 12, 4]",,,,,,,[],"['', -2, 4, -24, 24, -4, 8, -24, -48, -4, -8, 24, 24]",3023589674777612464,training,14.0,14.0,"[None, None, None]","[-2, 4, 24]","['1', '2', '4']","['up', 'up', 'left']","[28147, 28656, 29166]","{'click': {'state': {'target': ['9', '10', '1', '2', '5', '6', '3', '4', '8', '7', '12', '11'], 'time': [2044, 2508, 3116, 3572, 4212, 4620, 6381, 7180, 9364, 10140, 23325, 24004]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",29.68,31125.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,12,3,3,6,12
1005,,mouselab-mdp,864406.0,0.0-4.0-1.0-15.0,,"[9537, 22, 224]",,,,,,,[],"['', 2, 8, 48, -24, 2, 8, -24, 24, -4, -4, -48, 24]",-2410285785025730749,training,15.0,49.0,"[None, None, None]","[2, 8, 48]","['1', '2', '3']","['up', 'up', 'right']","[10602, 11121, 11872]","{'click': {'state': {'target': ['9', '10', '1', '2', '5', '6', '8', '7', '3'], 'time': [1907, 2723, 3402, 3746, 4281, 4713, 6305, 8314, 9153]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",12.37,13582.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,9,3,3,3,9
1006,,mouselab-mdp,879867.0,0.0-4.0-1.0-16.0,,"[8994, 450, 160]",,,,,,,[],"['', -4, -4, -48, 24, 4, 4, 48, -24, 4, -4, 48, 24]",1518845473617230857,training,16.0,48.0,"[None, None, None]","[4, 4, 48]","['5', '6', '7']","['right', 'right', 'up']","[12287, 13236, 13897]","{'click': {'state': {'target': ['9', '10', '1', '2', '5', '6', '8', '7'], 'time': [4131, 5083, 6012, 6444, 7547, 7947, 10356, 11195]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",14.39,15437.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,8,3,3,2,8
1007,,mouselab-mdp,913347.0,0.0-4.0-1.0-17.0,,"[29504, 93, 151]",,,,,,,[],"['', -4, 8, -24, 24, 2, -8, -48, -48, -4, -4, -48, -48]",1544641883439246815,training,17.0,16.0,"[None, None, None]","[-4, 8, 24]","['1', '2', '4']","['up', 'up', 'left']","[30482, 31072, 31713]","{'click': {'state': {'target': ['9', '1', '5', '6', '10', '2', '3', '4', '7', '8', '12', '11'], 'time': [2051, 2579, 3619, 4044, 4819, 5652, 10700, 11387, 15900, 16595, 27700, 28404]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",32.21,33452.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,12,3,3,6,12
1008,,mouselab-mdp,924737.0,0.0-4.0-1.0-18.0,,"[5888, 3, 53]",,,,,,,[],"['', -4, -8, -48, -48, 4, 4, 24, 48, -4, -4, 24, 48]",7072607725447389718,training,18.0,49.0,"[None, None, None]","[4, 4, 48]","['5', '6', '8']","['right', 'right', 'down']","[7124, 7627, 8194]","{'click': {'state': {'target': ['5', '1', '9', '10', '2', '6', '8'], 'time': [2797, 3253, 3740, 4341, 4908, 5502, 6213]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.24,11363.0,1633,,QuestPilot2,,chrome,windows,UNKNOWN,5,0,irlexp7_3,2020-10-23,2020-10-23,2020-10-23,0.0,3,debug,0,1,7,1,2020-10-23,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.11,4.11,walrus,5.083333333333333,7,3,3,1,7
