,pid,trial_index,action_times,actions,block,path,queries,rewards,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trial_time,trial_type,run,trial_id,num_nodes,num_early,num_middle,num_late,num_clicks
1523,129,18,"[7985, 8576, 9335]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['9', '11', '12', '1', '3', '4', '5'], 'time': [1177, 2323, 2914, 4593, 5375, 6213, 6841]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '11', '10', '12', '1', '1', '3', '2', '4', '5'], 'time': [634, 1522, 2041, 2558, 2641, 3737, 4388, 5138, 5586, 5991, 6556]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '11', '10', '12', '9', '1', '1', '3', '2', '4', '1', '5', '5'], 'time': [1440, 1990, 2525, 2592, 3158, 3342, 3821, 4855, 5555, 5635, 6406, 6489, 7109, 7290]}, 'edge': {'target': [], 'time': []}}}","[10, 5, 5]","[86.35499999218155, 331.83999999891967, 7974.679999999353]",2,[],13,"[None, None, None]","['', 10, 5, 5, -10, -10, 10, 5, 5, 10, -5, -10, -10]",280302,[],mouselab-mdp,c1.1,2677707256680226296,7,0,0,0,0
1524,129,19,"[5120, 5740, 6430]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': ['9', '1', '5', '7', '8'], 'time': [702, 1277, 1999, 3209, 4170]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '1', '5', '6', '7', '8', '8'], 'time': [None, 430, 1030, 1731, 2746, 2962, 3547, 3908]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '1', '5', '6', '7', '8', '8'], 'time': [381, 881, 1630, 2198, 2863, 3413, 3596, 4414]}, 'edge': {'target': [], 'time': []}}}","[5, -10, 10]","[76.70999999390915, 251.62500000442378, 5114.594999991823]",2,[],0,"[None, None, None]","['', -5, -10, 5, 10, 5, -10, -10, 10, -10, 5, -5, -5]",292014,[],mouselab-mdp,c1.1,-8177337623937778033,5,0,0,0,0
1525,129,20,"[8309, 8878, 9649]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': ['9', '11', '12', '1', '5', '7', '8'], 'time': [1508, 2831, 3415, 4860, 5673, 6759, 7693]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '1', '11', '10', '12', '1', '5', '6', '7', '6', '8'], 'time': [668, 1148, 1866, 2546, 3047, 3113, 4415, 5265, 6305, 6488, 6988, 7105]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '1', '11', '10', '12', '9', '1', '5', '5', '6', '7', '6', '8'], 'time': [750, 1800, 2479, 3015, 3080, 3997, 4031, 5148, 5866, 6288, 6339, 6955, 7038, 11410]}, 'edge': {'target': [], 'time': []}}}","[10, 10, 10]","[105.80999999365304, 194.72499999392312, 8305.984999999055]",2,[],23,"[None, None, None]","['', 5, -10, 5, -5, 10, 10, 10, 10, 10, -10, -10, 5]",303370,[],mouselab-mdp,c1.1,-2168368636003987728,7,0,0,0,0
1526,129,21,"[5127, 5689, 6599]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['9', '1', '5', '3', '4'], 'time': [1382, 1930, 2639, 3622, 4222]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '3', '3', '2', '4'], 'time': [1137, 1688, 2221, 3055, 3405, 3872, 3957]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '3', '3', '2', '4'], 'time': [1638, 2154, 2922, 3072, 3856, 3906, 4456]}, 'edge': {'target': [], 'time': []}}}","[10, 5, -5]","[73.17499999771826, 275.4350000031991, 5125.224999996135]",2,[],5,"[None, None, None]","['', 10, 5, -5, -5, 5, 5, 10, 10, 5, -5, -5, -5]",312133,[],mouselab-mdp,c1.1,-1711934015224181778,5,0,0,0,0
1527,129,22,"[5148, 5718, 6388]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['9', '1', '5', '4', '3'], 'time': [770, 1270, 1869, 3434, 4075]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '9', '1', '0', '5', '0', '4', '3'], 'time': [None, 340, 1040, 1574, 1657, 2761, 3077, 3845]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '9', '1', '0', '5', '0', '4', '3', '10'], 'time': [289, 960, 1507, 1590, 2136, 2794, 3611, 4296, 7457]}, 'edge': {'target': [], 'time': []}}}","[5, -5, 10]","[47.78500000247732, 389.9150000070222, 5144.795000000158]",2,[],5,"[None, None, None]","['', 5, -5, 10, -5, -10, 10, -10, 10, 5, -10, -10, -5]",324074,[],mouselab-mdp,c1.1,2578129633459781071,5,0,0,0,0
1528,129,23,"[15357, 15997, 16617]","['left', 'left', 'down']",training,"['9', '10', '12']","{'click': {'state': {'target': ['9', '1', '5', '4', '3', '7', '8', '11', '12', '10', '6', '2'], 'time': [642, 1251, 1835, 3006, 3748, 4855, 5439, 7151, 7680, 10204, 11242, 12073]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '4', '2', '3', '7', '7', '6', '8', '12', '11', '10', '11', '10', '12', '10', '10', '10', '6', '2', '2', '0'], 'time': [402, 1003, 1586, 2770, 3354, 3555, 4121, 4625, 5056, 5122, 5812, 6618, 6678, 6929, 7346, 7429, 9705, 9838, 9988, 10879, 11546, 11830, 12281]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '1', '4', '2', '3', '7', '7', '6', '8', '12', '11', '10', '11', '10', '12', '12', '10', '10', '10', '5', '6', '5', '1', '2', '2', '0'], 'time': [937, 1487, 2037, 2621, 3237, 3438, 4021, 4204, 5039, 5090, 5728, 5828, 6645, 6779, 7320, 7396, 7896, 9689, 9739, 9876, 10372, 10846, 11429, 11480, 11513, 11613, 12234, 12297]}, 'edge': {'target': [], 'time': []}}}","[5, -10, -5]","[56.36000000231434, 157.97999998903833, 15352.04500000691]",2,[],-22,"[None, None, None]","['', 5, -10, -5, -10, 5, -10, -5, -10, 5, -10, -5, -5]",332312,[],mouselab-mdp,c1.1,-3161758675468624755,12,0,0,0,0
1529,129,24,"[4253, 4833, 5583]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': ['9', '1', '5', '7', '8'], 'time': [810, 1393, 1957, 2892, 3475]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '7', '7', '6', '8'], 'time': [536, 1154, 1704, 2405, 2656, 3172, 3238]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '7', '7', '6', '8'], 'time': [1088, 1621, 2140, 2439, 3139, 3188, 3898]}, 'edge': {'target': [], 'time': []}}}","[10, 5, 5]","[141.16500000818633, 113.25499998929445, 4248.955000002752]",2,[],15,"[None, None, None]","['', 5, 5, -10, -10, 10, 5, 5, 5, -5, 10, -5, -10]",340432,[],mouselab-mdp,c1.1,-8869795501651384713,5,0,0,0,0
1530,129,25,"[11058, 11649, 12437]","['left', 'left', 'down']",test,"['9', '10', '12']","{'click': {'state': {'target': ['9', '11', '12', '1', '5', '2', '6'], 'time': [1428, 2562, 3077, 3973, 4543, 8254, 10366]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '11', '10', '12', '0', '1', '5', '10', '2', '2', '0', '6', '6'], 'time': [1108, 1698, 2313, 2764, 2847, 3397, 3714, 4338, 7393, 7734, 7901, 9185, 9438, 10165]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '11', '10', '12', '9', '0', '1', '5', '10', '2', '2', '9', '0', '5', '5', '6', '6'], 'time': [1647, 2213, 2747, 2813, 3280, 3370, 3447, 4237, 4721, 7634, 7751, 8576, 9167, 9201, 9317, 9434, 9936, 10546]}, 'edge': {'target': [], 'time': []}}}","[10, -5, -5]","[66.07000000076368, 249.22500000684522, 11053.015000012238]",2,[],-7,"[None, None, None]","['', -5, -10, 10, 5, -5, -10, 10, 10, 10, -5, -10, -5]",358854,[],mouselab-mdp,c1.1,2750862718315450113,7,0,0,0,0
1531,129,26,"[7514, 8064, 8685]","['up', 'up', 'left']",test,"['1', '2', '4']","{'click': {'state': {'target': ['9', '1', '5', '7', '8', '3', '4'], 'time': [795, 1460, 2658, 3545, 4109, 6048, 6571]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '5', '7', '7', '6', '8', '3', '2', '4'], 'time': [506, 1242, 1775, 2436, 3277, 3378, 3812, 3912, 5671, 6272, 6355]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '5', '7', '7', '6', '8', '5', '3', '2', '4', '0'], 'time': [1158, 1692, 1875, 2870, 3328, 3779, 3862, 4345, 5624, 6255, 6305, 6755, 9998]}, 'edge': {'target': [], 'time': []}}}","[5, -5, 5]","[60.16500000259839, 281.9549999985611, 7508.799999995972]",2,[],-2,"[None, None, None]","['', 5, -5, -10, 5, 10, -5, -5, -10, -5, -10, -5, 10]",366091,[],mouselab-mdp,c1.1,-3907738530445615459,7,0,0,0,0
1532,129,27,"[4738, 5368, 6128]","['up', 'up', 'left']",test,"['1', '2', '4']","{'click': {'state': {'target': ['9', '1', '3', '4'], 'time': [914, 1464, 3197, 3800]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '3', '2', '4'], 'time': [676, 1226, 1760, 3011, 3478, 3562]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '3', '2', '4'], 'time': [1160, 1677, 2301, 3445, 3528, 3978]}, 'edge': {'target': [], 'time': []}}}","[10, -5, 10]","[53.6699999938719, 106.07000000891276, 4736.189999995986]",2,[],11,"[None, None, None]","['', 10, -5, -5, 10, 5, -10, 10, -10, 5, -10, -10, -10]",379931,[],mouselab-mdp,c1.1,3683435731857920434,4,0,0,0,0
1533,129,28,"[5391, 6021, 6841]","['left', 'left', 'up']",test,"['9', '10', '11']","{'click': {'state': {'target': ['9', '1', '5', '11', '12'], 'time': [612, 1169, 1732, 3854, 4441]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '3', '11', '10', '12'], 'time': [319, 903, 1504, 3025, 3608, 4092, 4209]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '1', '3', '11', '10'], 'time': [853, 1421, 1921, 2858, 3344, 4076, 4126]}, 'edge': {'target': [], 'time': []}}}","[-5, 5, 10]","[132.35500000882894, 258.1499999942025, 5387.794999987818]",2,[],5,"[None, None, None]","['', -10, 10, 10, 5, -10, -10, 10, 5, -5, 5, 10, -10]",390682,[],mouselab-mdp,c1.1,5437414725336129514,5,0,0,0,0
1534,129,29,"[7325, 7905, 8604]","['up', 'up', 'left']",test,"['1', '2', '4']","{'click': {'state': {'target': ['9', '1', '5', '7', '8', '3', '4'], 'time': [1028, 1663, 2223, 3592, 4164, 5846, 6417]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['12', '9', '1', '5', '7', '7', '6', '7', '6', '8', '3', '2', '4'], 'time': [None, 774, 1448, 1990, 2673, 3190, 3257, 3358, 3841, 3891, 5611, 6112, 6195]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['12', '9', '1', '5', '5', '7', '7', '6', '7', '6', '8', '5', '3', '2', '4'], 'time': [315, 1403, 1940, 2424, 2624, 2724, 3207, 3341, 3824, 3875, 4492, 5278, 6079, 6145, 6629]}, 'edge': {'target': [], 'time': []}}}","[-5, -5, 10]","[115.94999999215361, 318.0750000028638, 7320.219999994151]",2,[],-7,"[None, None, None]","['', -5, -5, 5, 10, 10, -10, -10, -10, -10, 10, 10, 10]",399243,[],mouselab-mdp,c1.1,3866759347579099958,7,0,0,0,0
1535,129,30,"[7977, 8667, 9507]","['right', 'right', 'down']",test,"['5', '6', '8']","{'click': {'state': {'target': ['1', '9', '5', '11', '12', '7', '8'], 'time': [1676, 2298, 2980, 3749, 4396, 5937, 6459]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '9', '5', '0', '10', '11', '10', '12', '10', '7', '6', '8'], 'time': [708, 1200, 2050, 2600, 3240, 3373, 3425, 3940, 4023, 5490, 5607, 6124, 6241]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '9', '5', '0', '9', '10', '11', '10', '12', '10', '9', '7', '6', '8'], 'time': [1151, 2016, 2510, 3222, 3273, 3339, 3389, 3923, 3973, 4621, 5506, 5540, 6090, 6207, 6657]}, 'edge': {'target': [], 'time': []}}}","[5, 5, 5]","[66.145000004326, 198.00500001292676, 7972.529999999097]",2,[],8,"[None, None, None]","['', -5, -10, -5, 5, 5, 5, -5, 5, 10, 10, -5, -5]",407622,[],mouselab-mdp,c1.1,-3937512532655523332,7,0,0,0,0
1536,129,31,"[5201, 5811, 6511]","['right', 'right', 'up']",test,"['5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '7'], 'time': [1571, 2113, 2665, 4306]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '6', '7', '6', '8'], 'time': [1056, 1857, 2441, 3140, 4041, 4539, 4589]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '5', '6', '7', '6', '8'], 'time': [1791, 2375, 2923, 3106, 3772, 4505, 4572, 7613]}, 'edge': {'target': [], 'time': []}}}","[10, -10, 10]","[175.99000000336673, 325.3299999923911, 5196.374999999534]",2,[],6,"[None, None, None]","['', -5, 10, 10, -5, 10, -10, 10, 10, -10, 10, -5, 5]",417992,[],mouselab-mdp,c1.1,-2335338845607237157,4,0,0,0,0
1537,129,32,"[6634, 7244, 8044]","['right', 'right', 'up']",test,"['5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '11', '12', '8', '7'], 'time': [921, 1725, 2275, 3451, 4048, 4717, 5465]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '11', '11', '10', '12', '8', '6', '7'], 'time': [621, 1263, 2040, 3046, 3246, 3663, 3730, 4447, 5165, 5215]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '11', '11', '10', '12', '8', '6', '7', '5'], 'time': [1180, 1956, 2474, 3113, 3646, 3697, 4297, 5132, 5182, 5632, 5682]}, 'edge': {'target': [], 'time': []}}}","[5, -5, 5]","[93.98000000510365, 194.83500000205822, 6629.610000003595]",2,[],-2,"[None, None, None]","['', -5, 10, 10, 5, 5, -5, 5, -10, 5, -5, -5, -5]",429512,[],mouselab-mdp,c1.1,5497153602111003338,7,0,0,0,0
1538,129,33,"[18006, 18556, 19186]","['right', 'right', 'up']",test,"['5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '3', '2', '10', '6', '8', '7', '12', '11'], 'time': [1015, 1810, 2827, 4614, 5996, 7075, 8010, 9199, 10321, 11975, 13560]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '3', '3', '4', '2', '10', '6', '8', '8', '7', '7', '12', '11'], 'time': [682, 1374, 2595, 4094, 4395, 5662, 5846, 6780, 7813, 8230, 9002, 9635, 10069, 11705, 13340]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '1', '5', '3', '3', '1', '4', '2', '10', '9', '6', '8', '8', '6', '7', '7', '12', '10', '11'], 'time': [1288, 2178, 2512, 3045, 4128, 4812, 4895, 5712, 6164, 7305, 7330, 8197, 8480, 9585, 9616, 9700, 10517, 12311, 12378, 13739]}, 'edge': {'target': [], 'time': []}}}","[10, 5, 5]","[96.27999999793246, 295.8899999939604, 18004.6399999992]",2,[],9,"[None, None, None]","['', 10, -10, 10, -5, 10, 5, 5, -5, 10, -5, -10, -10]",438402,[],mouselab-mdp,c1.1,-708634087699455823,11,0,0,0,0
1539,129,34,"[20105, 20663, 21233]","['left', 'left', 'up']",test,"['9', '10', '11']","{'click': {'state': {'target': ['9', '1', '5', '3', '4', '7', '8', '2', '6', '10', '11', '12'], 'time': [1249, 1957, 2451, 3800, 4597, 5324, 5848, 7766, 8405, 10839, 11341, 12346]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '0', '1', '5', '3', '4', '7', '6', '8', '0', '2', '2', '6', '10', '11', '12'], 'time': [912, 1562, 1696, 2229, 3530, 4365, 5048, 5518, 5552, 6569, 6885, 7557, 8191, 10117, 11141, 12052]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '0', '1', '5', '3', '1', '4', '7', '6', '8', '0', '1', '2', '2', '7', '6', '9', '10', '11', '10', '12'], 'time': [1462, 1646, 2179, 2663, 3964, 4264, 4865, 5515, 5548, 6251, 6585, 6606, 6935, 7924, 8041, 8624, 10066, 11083, 11541, 11640, 12529]}, 'edge': {'target': [], 'time': []}}}","[-10, 5, 10]","[37.215000003925525, 116.59000000508968, 20100.869999994757]",2,[],-7,"[None, None, None]","['', 5, -10, 5, -5, 5, -10, -5, 5, -10, 5, 10, -10]",448142,[],mouselab-mdp,c1.1,7231669751605023291,12,0,0,0,0
1540,131,0,"[55263, 58903, 60600]","['up', 'up', 'left']",training,"['1', '2', '4']","{'click': {'state': {'target': ['9', '1', '2', '3', '5', '6', '10', '12', '8', '4', '11', '7'], 'time': [3419, 7687, 10330, 12652, 18268, 21321, 24382, 27742, 30102, 33185, 36937, 39018]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '0', '1', '0', '0', '2', '3', '6', '8', '6', '5', '6', '8', '0', '10', '12', '8', '11', '4', '11', '7', '0', '0', '0', '0', '0', '0'], 'time': [3001, 5719, 7242, 8058, 9812, 9883, 12215, 16204, 16360, 16746, 17855, 19685, 22905, 23749, 24135, 27289, 29573, 32025, 32901, 36364, 38027, 50609, 51012, 51311, 51649, 52368, 52720]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '0', '1', '0', '0', '1', '2', '1', '3', '6', '8', '6', '5', '6', '8', '0', '9', '9', '10', '12', '8', '9', '11', '4', '9', '9', '11', '9', '5', '6', '7', '6', '8', '5', '6', '5', '0', '0', '0', '0', '0', '0', '1', '0'], 'time': [3934, 7169, 8024, 8080, 9836, 9860, 10651, 11309, 12874, 16312, 16686, 16927, 18594, 21755, 23705, 23772, 23847, 24101, 26955, 29031, 30334, 31641, 32837, 33546, 35468, 35946, 37138, 37283, 37661, 37720, 39295, 39759, 39838, 45131, 47097, 48733, 50694, 51044, 51413, 51727, 52512, 52762, 53918, 63106]}, 'edge': {'target': [], 'time': []}}}","[10, -5, 10]","[134254.3699999951, 24219.149999989895, 55251.70999999682]",2,0,3,"[None, None, None]","['', 10, -5, 5, 10, 5, -5, -5, 5, -10, 10, 5, 10]",134275,[],mouselab-mdp,c1.1,7268211764423054070,12,0,0,0,0
1541,131,1,"[13293, 27702, 30198]","['left', 'left', 'up']",training,"['9', '10', '11']","{'click': {'state': {'target': ['1', '9'], 'time': [5963, 9290]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '1', '0', '9'], 'time': [5337, 5412, 5780, 6281, 8804]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1', '0', '9', '10', '9', '0', '9', '9', '0', '9', '9', '9', '9', '11', '10'], 'time': [5379, 5445, 6220, 8770, 15443, 17542, 18586, 19420, 20210, 20944, 22295, 22338, 22888, 24062, 31793, 32677, 32826]}, 'edge': {'target': [], 'time': []}}}","[5, -10, 10]","[3146.984999999404, 1186.4050000003772, 13286.405000006198]",2,0.29,3,"[None, None, None]","['', -5, 5, -10, 5, -5, -5, 5, -5, 5, -10, 10, 5]",158509,[],mouselab-mdp,c1.1,-9223140426054324916,2,0,0,0,0
1542,131,2,"[17677, 37037, 38839]","['left', 'left', 'down']",training,"['9', '10', '12']","{'click': {'state': {'target': ['1', '5', '9'], 'time': [6682, 10621, 15712]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '0', '0', '5', '0', '9', '9'], 'time': [5907, 6442, 7610, 8163, 9145, 15027, 15084, 15413]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '0', '0', '5', '0', '9', '9', '9', '10', '9', '9', '0', '10', '8'], 'time': [6208, 7060, 7759, 8237, 11511, 15078, 15105, 23277, 26129, 30580, 30980, 31431, 31914, 40358, 45510]}, 'edge': {'target': [], 'time': []}}}","[10, -5, 5]","[13885.144999992917, 1994.6950000012293, 17671.114999990095]",2,[],7,"[None, None, None]","['', -5, -10, 5, 10, 5, -10, -5, 10, 10, -5, 10, 5]",224273,[],mouselab-mdp,c1.1,7422421261234896539,3,0,0,0,0
1543,131,3,"[3935, 7419, 8658]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': ['5'], 'time': [2126]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [1906]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, 10, -5]","[18855.325000011362, 1297.3650000058115, 3928.5499999969034]",2,[],14,"[None, None, None]","['', 10, 5, 5, 10, 10, 10, 5, -5, 5, 10, 5, 5]",258552,[],mouselab-mdp,c1.1,3632821025587269967,1,0,0,0,0
1544,131,4,"[5104, 6208, 9539]","['up', 'up', 'left']",training,"['1', '2', '4']","{'click': {'state': {'target': ['1'], 'time': [3075]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1'], 'time': [None, 2892]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '0'], 'time': [2324, 11239, 11275]}, 'edge': {'target': [], 'time': []}}}","[10, 5, 5]","[2972.3050000029616, 725.6300000008196, 5097.005000003264]",2,[],19,"[None, None, None]","['', 10, 5, -5, 5, -10, -10, 10, 10, -10, 10, -10, 5]",306016,[],mouselab-mdp,c1.1,7552237654586357727,1,0,0,0,0
1545,131,5,"[7573, 9158, 11346]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['5', '1'], 'time': [3289, 5003]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '0', '9', '0', '5', '0', '1'], 'time': [2286, 2721, 2766, 2957, 3067, 4594, 4661]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '9', '0', '5', '0', '1', '0'], 'time': [2681, 2746, 2915, 2993, 3617, 4619, 5517, 12853]}, 'edge': {'target': [], 'time': []}}}","[5, 5, 5]","[596.6449999978067, 2807.4199999973644, 7565.094999998109]",2,[],13,"[None, None, None]","['', 5, 5, 5, 10, -5, -5, 10, 10, -10, 10, 5, -10]",320720,[],mouselab-mdp,c1.1,2087369140992358120,2,0,0,0,0
1546,131,6,"[6097, 7665, 9662]","['up', 'up', 'left']",training,"['1', '2', '4']","{'click': {'state': {'target': ['9', '5', '1'], 'time': [2194, 3582, 4949]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '0', '5', '1'], 'time': [1882, 3103, 3227, 4530]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '0', '5', '1', '0'], 'time': [3065, 3128, 4500, 11214, 11299]}, 'edge': {'target': [], 'time': []}}}","[10, 10, 10]","[1068.825000009383, 1669.9399999924935, 6090.949999997974]",2,[],27,"[None, None, None]","['', 10, 10, 10, 10, -5, -5, 10, 10, -5, 10, -10, -10]",334383,[],mouselab-mdp,c1.1,7967203217823962736,3,0,0,0,0
1547,131,7,"[4174, 5484, 6545]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': ['5'], 'time': [1940]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [1747]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5'], 'time': [8451]}, 'edge': {'target': [], 'time': []}}}","[5, -10, -10]","[1058.8299999944866, 1467.610000006971, 4168.729999990319]",2,[],-16,"[None, None, None]","['', 5, -10, -5, -10, 5, -10, -5, -10, 5, -10, -5, -5]",349007,[],mouselab-mdp,c1.1,-3161758675468624755,1,0,0,0,0
